@RELATION testDogx
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Dog,Man,Clatter,Bang,Lownoise}

@DATA
0.022459,0.053892,3.066901,0.096966,0.163400,0.078112,0.006981,0.024306,-25.792199,3.252057,-0.288469,0.181392,-0.172750,-0.401501,-0.482310,-0.350076,-0.069262,0.019158,-0.074015,-0.046187,-0.048618,0.047271,0.002387,0.027694,0.014837,0.021489,0.010252,0.030013,0.002904,0.039862,0.014463,0.017290,0.004168,0.022235,0.004919,0.119209,0.127599,0.021988,0.034044,0.033076,0.003620,0.008596,2.635171,0.275046,0.791399,0.187120,0.266928,0.192679,0.225018,0.227326,0.152742,0.187898,0.106122,0.156800,0.206473,0.038416,0.001905,0.030251,0.008832,0.021879,0.008357,0.020404,0.004401,0.025912,0.007307,0.013024,0.003945,0.007461,Lownoise
0.039309,0.013380,3.081843,0.096457,0.142950,0.120719,0.006377,0.042567,-26.173638,2.085437,-2.254825,-0.512474,-0.282475,0.181744,0.355105,-0.199576,-0.119341,0.067987,0.071356,0.062740,-0.099282,0.003800,0.008753,0.008635,0.010946,0.011256,0.012789,0.047951,0.051813,0.021710,0.007946,0.006698,0.008395,0.020659,0.006323,0.028533,0.125524,0.018475,0.027366,0.071660,0.003316,0.005640,1.586673,0.394656,0.712004,0.148012,0.209745,0.246095,0.213194,0.153439,0.172154,0.184986,0.108686,0.130300,0.127796,0.002017,0.006089,0.007511,0.005600,0.008367,0.009164,0.032115,0.039227,0.012413,0.006399,0.004280,0.006507,0.007489,Lownoise
0.036842,0.078260,3.119706,0.093736,0.129889,0.123499,0.005461,0.037568,-22.161605,2.282002,-2.049970,-0.740041,-0.090989,0.082034,0.315014,-0.185803,-0.248342,0.040510,0.117268,0.074606,-0.022143,0.003578,0.003553,0.009269,0.021665,0.005880,0.023380,0.041957,0.053841,0.015489,0.003792,0.006272,0.004720,0.022720,0.005208,0.035862,0.065419,0.016936,0.027056,0.051840,0.003635,0.005699,0.449977,0.181488,0.272337,0.199112,0.224988,0.151364,0.079466,0.088509,0.095611,0.096917,0.126078,0.178914,0.130073,0.002146,0.002317,0.004957,0.015534,0.004182,0.024850,0.034929,0.043513,0.008667,0.001626,0.004139,0.002143,0.007999,Lownoise
0.037288,0.013407,2.968937,0.110633,0.175091,0.108476,0.006196,0.045207,-24.744841,2.089972,-2.176128,-0.394165,-0.312145,0.040190,0.155557,-0.212711,-0.182840,0.032446,0.121847,-0.025502,-0.105814,0.007650,0.006143,0.012052,0.016285,0.010689,0.015205,0.038706,0.034285,0.012513,0.009935,0.006513,0.008008,0.015045,0.006861,0.012868,0.169697,0.021551,0.026727,0.066240,0.002833,0.008105,1.383827,0.382350,0.398441,0.347660,0.164718,0.308542,0.203147,0.215361,0.189489,0.189045,0.146587,0.102060,0.101511,0.004582,0.005096,0.008862,0.012217,0.009684,0.011943,0.029132,0.025751,0.005841,0.009175,0.005426,0.005007,0.007095,Lownoise
0.074940,0.046868,2.645971,0.138708,0.178746,0.239923,0.005911,0.071688,-22.716013,0.301310,-1.557217,0.861901,-0.729014,0.303298,0.416018,-0.402904,-0.237198,0.004022,0.024522,0.041758,-0.005928,0.001987,0.001511,0.002605,0.002760,0.011033,0.014005,0.025191,0.014014,0.008103,0.005951,0.009819,0.002735,0.009578,0.015358,0.020730,0.224581,0.016790,0.015775,0.063955,0.004466,0.008735,0.372159,0.805840,0.161671,0.593642,0.108318,0.263199,0.226921,0.171807,0.352216,0.188712,0.248755,0.325141,0.151799,0.001108,0.001017,0.000876,0.000841,0.016918,0.014273,0.015586,0.011429,0.004533,0.004741,0.007242,0.001597,0.004769,Lownoise
0.065392,0.008339,3.032561,0.115471,0.143360,0.500072,0.004371,0.107475,-25.984985,1.962196,-1.423258,0.366253,-0.290824,0.051478,0.191092,-0.118921,0.032750,-0.020649,-0.069435,-0.086297,-0.125787,0.011077,0.006434,0.015080,0.012679,0.013693,0.012033,0.021818,0.004795,0.012132,0.017765,0.014762,0.008077,0.010138,0.019096,0.017620,0.287458,0.023200,0.021551,0.375928,0.001681,0.058437,1.485873,0.401235,0.598469,0.571303,0.252737,0.235532,0.241843,0.104492,0.222365,0.232991,0.172922,0.147187,0.135357,0.007557,0.003420,0.009648,0.012458,0.011963,0.008186,0.018159,0.002886,0.009300,0.015763,0.009144,0.006405,0.003967,Lownoise
0.058951,0.060921,3.221148,0.114766,0.148297,0.276210,0.002974,0.066567,-21.119142,1.526513,-1.715248,0.289705,-0.105220,-0.049046,0.053895,-0.196996,0.035881,0.146418,-0.192146,-0.022046,-0.097124,0.026957,0.009195,0.010599,0.005971,0.011481,0.011098,0.016849,0.011955,0.007758,0.018895,0.014114,0.007813,0.009761,0.004663,0.009887,0.038486,0.012339,0.022734,0.041372,0.001022,0.002511,0.213291,0.170606,0.154904,0.123251,0.151043,0.160548,0.159688,0.131258,0.145540,0.133223,0.156128,0.166621,0.160282,0.012643,0.005083,0.007162,0.002437,0.006676,0.007590,0.011672,0.012303,0.005120,0.009835,0.008756,0.005222,0.002231,Lownoise
0.053993,0.054007,3.221025,0.130251,0.174037,0.283281,0.002527,0.067410,-21.218592,1.510848,-1.652251,0.218530,-0.153885,-0.020016,-0.016151,-0.192858,0.182803,0.127698,-0.069318,0.082731,-0.104271,0.011234,0.009519,0.009340,0.008715,0.008399,0.006625,0.017316,0.018772,0.007127,0.011776,0.026330,0.009700,0.008755,0.005401,0.010450,0.030182,0.021321,0.032756,0.043382,0.001124,0.003522,0.388524,0.197290,0.124846,0.219260,0.103252,0.167381,0.144680,0.184966,0.114989,0.135950,0.130515,0.104628,0.109885,0.006715,0.005212,0.005137,0.005232,0.004340,0.003658,0.008810,0.015644,0.002260,0.004375,0.014924,0.005884,0.003612,Lownoise
0.057104,0.074749,3.240508,0.125993,0.169767,0.297778,0.002427,0.067151,-20.696094,1.487589,-1.613790,0.345605,-0.013811,0.008916,0.034834,-0.141696,0.042751,0.035239,-0.167585,-0.032448,-0.084640,0.012204,0.006320,0.013431,0.009958,0.009739,0.007357,0.023173,0.006590,0.006522,0.013955,0.017555,0.009805,0.007741,0.005360,0.005260,0.044279,0.009471,0.015356,0.031356,0.001066,0.002870,0.090159,0.197607,0.125771,0.066907,0.113021,0.184823,0.076604,0.076153,0.085283,0.145253,0.216985,0.184254,0.109279,0.004907,0.004680,0.008020,0.007778,0.003572,0.005149,0.010795,0.004765,0.003858,0.004679,0.009721,0.006920,0.002221,Lownoise
0.062664,0.017201,3.169143,0.113949,0.140024,0.365296,0.003244,0.080359,-22.974270,1.568949,-1.682987,0.264973,-0.079357,-0.109153,0.011785,-0.127598,0.022970,0.041325,-0.212261,0.005957,-0.038778,0.026313,0.004352,0.011910,0.009203,0.011232,0.009972,0.011403,0.009873,0.005963,0.009280,0.012921,0.010578,0.009113,0.007034,0.007324,0.115179,0.021299,0.035035,0.199098,0.001292,0.037923,0.457004,0.140957,0.140617,0.214769,0.131041,0.201238,0.111087,0.174066,0.100024,0.069255,0.101360,0.126577,0.153326,0.022060,0.001938,0.003168,0.006748,0.007949,0.009299,0.006981,0.007812,0.003560,0.004857,0.005877,0.006048,0.003816,Lownoise
0.053190,0.008608,3.124890,0.097015,0.120288,0.228001,0.003753,0.066173,-24.588347,1.581190,-1.840511,0.279240,-0.184380,0.100001,0.101342,-0.140603,0.107050,-0.030960,-0.254795,-0.056426,-0.153004,0.017602,0.007387,0.015830,0.006276,0.009445,0.006130,0.013195,0.016051,0.006954,0.013719,0.017351,0.010057,0.008174,0.004948,0.012655,0.227408,0.011962,0.021166,0.062515,0.001633,0.005950,1.049938,0.285461,0.303700,0.233188,0.296316,0.130914,0.200677,0.169805,0.193640,0.203260,0.152466,0.153159,0.138733,0.010916,0.005290,0.007328,0.004588,0.004917,0.003638,0.010202,0.007838,0.004107,0.010442,0.008799,0.005739,0.001950,Lownoise
0.053709,0.070746,3.231161,0.111638,0.144574,0.275902,0.003121,0.063521,-20.889431,1.691039,-1.298557,0.538083,-0.008431,-0.053855,0.074312,-0.116259,0.036505,0.062911,-0.058359,-0.154564,0.032925,0.047977,0.007107,0.014529,0.010831,0.012835,0.006242,0.014567,0.011212,0.010359,0.013403,0.015559,0.007403,0.014293,0.003507,0.014909,0.031870,0.014509,0.023919,0.052999,0.001357,0.002176,0.259930,0.094741,0.341266,0.158550,0.128423,0.123062,0.132286,0.143644,0.098692,0.159170,0.069306,0.177479,0.165681,0.050627,0.007402,0.006833,0.004515,0.008162,0.003361,0.003961,0.006542,0.006129,0.007242,0.005606,0.003804,0.012139,Lownoise
0.055127,0.079098,3.250043,0.109338,0.144665,0.249454,0.002544,0.066092,-20.564154,1.756447,-1.327675,0.703905,-0.172344,0.001412,0.281343,-0.208789,-0.002229,0.114375,-0.032958,-0.244816,-0.062739,0.010177,0.006662,0.014439,0.011375,0.009400,0.009284,0.019112,0.009979,0.008030,0.017105,0.017472,0.006281,0.006571,0.003996,0.019444,0.026838,0.019902,0.029282,0.071451,0.001210,0.001846,0.339912,0.145310,0.192297,0.156587,0.142837,0.078195,0.231955,0.138140,0.110617,0.092277,0.149934,0.116814,0.115571,0.004345,0.003178,0.006430,0.006971,0.004639,0.003366,0.006436,0.005236,0.004191,0.008315,0.005386,0.004134,0.001494,Lownoise
0.063052,0.066722,3.171112,0.107658,0.128394,0.330560,0.003453,0.077019,-24.620587,0.670450,-1.995756,0.404314,-0.539516,0.366762,0.123198,-0.140980,0.167063,0.055508,-0.151288,-0.104347,-0.056039,0.017578,0.007437,0.011355,0.005175,0.009210,0.006607,0.006738,0.014456,0.016278,0.008211,0.011093,0.008390,0.008017,0.006468,0.111257,0.160329,0.009615,0.022971,0.066934,0.000783,0.005166,2.724601,0.248174,0.478013,0.397643,0.252988,0.172319,0.190058,0.157977,0.122227,0.135834,0.164423,0.154722,0.105930,0.009335,0.004332,0.007146,0.004253,0.004282,0.004908,0.003861,0.012149,0.008377,0.004507,0.007323,0.005587,0.001965,Lownoise
0.065858,0.096866,3.199481,0.110521,0.124372,0.372735,0.004368,0.084415,-25.709704,0.761588,-1.521665,0.752432,-0.338245,0.195483,0.010589,-0.282536,0.120454,-0.143682,-0.088076,0.004192,-0.091203,0.032411,0.007930,0.012843,0.010038,0.006138,0.004051,0.007096,0.004192,0.008932,0.007136,0.011672,0.009417,0.012292,0.010417,0.154639,0.160324,0.016300,0.020270,0.136457,0.001952,0.019181,1.628198,0.456889,0.255020,0.261617,0.172011,0.254363,0.131118,0.179891,0.144027,0.137054,0.131736,0.146630,0.130191,0.005317,0.005682,0.009353,0.007833,0.003409,0.002230,0.003243,0.003303,0.003190,0.003328,0.009157,0.015849,0.004367,Lownoise
0.075519,0.061127,3.257440,0.121212,0.137573,0.549942,0.002770,0.109800,-21.081217,1.084979,-1.399000,0.553986,-0.470296,0.441761,0.032397,-0.242535,-0.048028,0.036851,-0.112992,-0.202564,-0.049123,0.015173,0.006524,0.008743,0.008703,0.006258,0.005876,0.006757,0.007863,0.009808,0.008846,0.013022,0.008819,0.005681,0.008673,0.021060,0.021380,0.013880,0.015116,0.184056,0.001044,0.041911,0.463038,0.247834,0.212866,0.218568,0.216622,0.216145,0.141968,0.138346,0.157411,0.105609,0.124137,0.128110,0.102290,0.011940,0.005038,0.004737,0.003798,0.002316,0.001593,0.004338,0.007647,0.004996,0.005011,0.008636,0.004761,0.002755,Lownoise
0.064169,0.060234,3.233196,0.112387,0.134236,0.373769,0.002373,0.077262,-21.168766,1.317005,-1.436722,0.636514,-0.421953,0.330016,0.122367,-0.300748,0.024942,-0.029444,-0.084193,-0.215920,-0.180709,0.038726,0.010752,0.007250,0.006994,0.009662,0.003233,0.009707,0.004870,0.009483,0.009552,0.013009,0.007531,0.011287,0.002181,0.021145,0.039640,0.014080,0.025227,0.059017,0.001083,0.001966,0.454150,0.246824,0.233980,0.213757,0.122555,0.086592,0.141669,0.142643,0.161005,0.122681,0.114712,0.101596,0.049404,0.020848,0.006440,0.003305,0.004793,0.008312,0.000866,0.003120,0.003766,0.005551,0.008210,0.009005,0.003238,0.003740,Lownoise
0.065033,0.058621,3.241646,0.106400,0.123234,0.373962,0.002549,0.077435,-21.096383,1.283198,-1.337411,0.694671,-0.409889,0.346140,0.100954,-0.315055,-0.039988,-0.044801,-0.145445,-0.218216,-0.064597,0.033718,0.006079,0.010646,0.010962,0.010735,0.004636,0.006044,0.010582,0.012666,0.011916,0.012173,0.005049,0.009666,0.002793,0.010704,0.025577,0.005720,0.015581,0.048557,0.001152,0.002654,0.306247,0.224040,0.210539,0.215305,0.160367,0.135726,0.129833,0.079971,0.120086,0.124672,0.216319,0.133675,0.123305,0.016591,0.003958,0.006445,0.005868,0.009559,0.003162,0.002344,0.008985,0.005008,0.008344,0.006029,0.001266,0.003388,Lownoise
0.086207,0.017691,2.825084,0.119037,0.126593,0.480663,0.003459,0.094374,-23.818703,0.730694,-1.765053,1.238284,-0.360660,-0.119176,0.169422,-0.327619,0.150018,0.046873,-0.045914,-0.149585,-0.142194,0.006040,0.007006,0.003492,0.006848,0.008058,0.002459,0.005776,0.008648,0.008161,0.008980,0.007791,0.007205,0.004609,0.007082,0.011314,0.207364,0.010490,0.024057,0.087331,0.001616,0.036403,0.554151,0.309387,0.326816,0.322793,0.188420,0.131101,0.198710,0.160396,0.108358,0.184772,0.103808,0.263869,0.171315,0.004907,0.005135,0.000927,0.003937,0.004587,0.001502,0.003920,0.007353,0.004558,0.008400,0.002461,0.004111,0.001742,Lownoise
0.038793,0.019264,3.127009,0.089759,0.132169,0.134663,0.004249,0.060799,-23.346324,2.418922,-1.313185,0.856517,-0.418255,-0.002015,-0.045482,-0.243377,0.058068,-0.153959,-0.307051,-0.384757,-0.346946,0.019380,0.008647,0.020109,0.024149,0.019492,0.004634,0.006147,0.005212,0.008912,0.026536,0.033729,0.012530,0.012597,0.005978,0.015893,0.055343,0.023896,0.035393,0.079026,0.002237,0.004125,0.913377,0.300079,0.315023,0.341010,0.076768,0.077861,0.123650,0.183697,0.196301,0.073427,0.096989,0.216135,0.063567,0.013652,0.005171,0.008720,0.021961,0.005401,0.002216,0.001798,0.002487,0.004147,0.011260,0.009101,0.009783,0.003499,Lownoise
0.067241,0.040434,2.931384,0.100347,0.127896,0.399194,0.004113,0.077858,-22.405085,2.704747,-0.597449,0.761171,-0.028775,-0.206093,-0.122786,-0.156557,0.170462,0.031381,-0.222642,-0.170722,-0.268164,0.026176,0.005713,0.035133,0.023750,0.015298,0.007958,0.017601,0.003110,0.008241,0.025189,0.036208,0.015026,0.013258,0.022221,0.033982,0.267030,0.015948,0.008982,0.205381,0.002331,0.052095,0.628873,0.320406,0.212007,0.097799,0.263891,0.193184,0.232356,0.095022,0.079492,0.167133,0.183118,0.115087,0.142755,0.009507,0.004404,0.013829,0.009004,0.008566,0.003548,0.009306,0.001941,0.003421,0.009994,0.015892,0.004553,0.003634,Lownoise
0.077813,0.025238,2.912839,0.124441,0.144718,0.599140,0.003874,0.105112,-23.702739,2.004627,-2.018576,0.108104,-0.223801,0.116542,0.273668,-0.144778,-0.033390,0.082937,0.128945,-0.022160,-0.007856,0.006169,0.009402,0.009641,0.005564,0.007299,0.021638,0.019457,0.023768,0.015775,0.011730,0.010240,0.004816,0.012486,0.017698,0.028796,0.263017,0.021698,0.033195,0.341413,0.001774,0.065477,0.698728,0.361156,0.779007,0.293329,0.230741,0.153686,0.197219,0.240540,0.219997,0.105586,0.223710,0.173342,0.098405,0.004440,0.004268,0.007786,0.004647,0.003412,0.016967,0.016043,0.032090,0.006762,0.009645,0.007347,0.002222,0.006035,Lownoise
0.045712,0.035446,3.030430,0.099310,0.143577,0.182016,0.004239,0.052745,-22.479080,2.600396,-0.812986,0.800607,-0.392551,-0.278198,0.044559,-0.039626,0.034579,-0.142468,-0.070504,-0.075733,-0.068667,0.011254,0.010172,0.019084,0.018623,0.025114,0.011211,0.019050,0.001592,0.016264,0.031743,0.020719,0.010683,0.012740,0.008668,0.030533,0.269244,0.016448,0.027260,0.069390,0.002406,0.007639,0.959992,0.206898,0.238929,0.222644,0.159589,0.172799,0.155945,0.160142,0.232907,0.090028,0.128867,0.094733,0.115305,0.006932,0.005900,0.014090,0.008796,0.012135,0.004668,0.013207,0.000989,0.014167,0.012584,0.014207,0.012264,0.003202,Lownoise
0.072973,0.038277,2.931800,0.110065,0.126422,0.277756,0.004294,0.092105,-23.563522,0.167389,-0.467071,1.352378,-0.851765,0.912731,-0.359496,-0.090336,-0.102664,-0.094464,-0.355573,-0.228518,0.019126,0.008100,0.008887,0.006907,0.005883,0.004061,0.004036,0.007061,0.002633,0.004475,0.010849,0.009584,0.003750,0.005462,0.006129,0.046354,0.215814,0.015014,0.034523,0.114649,0.002176,0.003261,1.409581,0.350884,0.256850,0.381189,0.272882,0.197716,0.149433,0.123481,0.331399,0.211013,0.063019,0.137390,0.180499,0.008601,0.006872,0.004906,0.002941,0.003337,0.003944,0.005345,0.001315,0.005111,0.009930,0.003921,0.002416,0.001669,Lownoise
0.010436,0.151962,3.188580,0.080618,0.133034,0.032160,0.006728,0.009074,-23.272421,2.494908,0.083250,1.259609,0.255449,0.329580,0.214344,-0.294027,-0.224844,-0.310773,-0.563848,-0.318116,-0.297454,0.013761,0.000160,0.003909,0.006249,0.003391,0.001224,0.003304,0.000168,0.000780,0.009099,0.209439,0.000224,0.057097,0.002029,0.054469,0.043926,0.011611,0.016408,0.009202,0.005177,0.000994,0.555233,0.290616,0.396147,0.190448,0.146999,0.164119,0.189432,0.170411,0.144877,0.112416,0.131440,0.126773,0.079419,0.007491,0.000041,0.002490,0.007409,0.001855,0.000761,0.001951,0.000118,0.000541,0.008079,0.011301,0.000277,0.003330,Lownoise
